"intercept","env_range","lat_range","sim","fit_model","job"
-3.5,10,50,33,"inla",8984
-2.5,10,50,33,"inla",8985
-4.5,30,50,33,"inla",8986
-3.5,30,50,33,"inla",8987
-2.5,30,50,33,"inla",8988
-4.5,50,50,33,"inla",8989
-3.5,50,50,33,"inla",8990
-2.5,50,50,33,"inla",8991
-4.5,10,10,34,"inla",8992
-3.5,10,10,34,"inla",8993
-2.5,10,10,34,"inla",8994
-4.5,30,10,34,"inla",8995
-3.5,30,10,34,"inla",8996
-2.5,30,10,34,"inla",8997
-4.5,50,10,34,"inla",8998
-3.5,50,10,34,"inla",8999
-2.5,50,10,34,"inla",9000
-4.5,10,30,34,"inla",9001
-3.5,10,30,34,"inla",9002
-2.5,10,30,34,"inla",9003
-4.5,30,30,34,"inla",9004
-3.5,30,30,34,"inla",9005
-2.5,30,30,34,"inla",9006
-4.5,50,30,34,"inla",9007
-3.5,50,30,34,"inla",9008
-2.5,50,30,34,"inla",9009
-4.5,10,50,34,"inla",9010
-3.5,10,50,34,"inla",9011
-2.5,10,50,34,"inla",9012
-4.5,30,50,34,"inla",9013
-3.5,30,50,34,"inla",9014
-2.5,30,50,34,"inla",9015
-4.5,50,50,34,"inla",9016
-3.5,50,50,34,"inla",9017
-2.5,50,50,34,"inla",9018
-4.5,10,10,35,"inla",9019
-3.5,10,10,35,"inla",9020
-2.5,10,10,35,"inla",9021
-4.5,30,10,35,"inla",9022
-3.5,30,10,35,"inla",9023
-2.5,30,10,35,"inla",9024
-4.5,50,10,35,"inla",9025
-3.5,50,10,35,"inla",9026
-2.5,50,10,35,"inla",9027
-4.5,10,30,35,"inla",9028
-3.5,10,30,35,"inla",9029
-2.5,10,30,35,"inla",9030
-4.5,30,30,35,"inla",9031
-3.5,30,30,35,"inla",9032
-2.5,30,30,35,"inla",9033
-4.5,50,30,35,"inla",9034
-3.5,50,30,35,"inla",9035
-2.5,50,30,35,"inla",9036
-4.5,10,50,35,"inla",9037
-3.5,10,50,35,"inla",9038
-2.5,10,50,35,"inla",9039
-4.5,30,50,35,"inla",9040
-3.5,30,50,35,"inla",9041
-2.5,30,50,35,"inla",9042
-4.5,50,50,35,"inla",9043
-3.5,50,50,35,"inla",9044
-2.5,50,50,35,"inla",9045
-4.5,10,10,36,"inla",9046
-3.5,10,10,36,"inla",9047
-2.5,10,10,36,"inla",9048
-4.5,30,10,36,"inla",9049
-3.5,30,10,36,"inla",9050
-2.5,30,10,36,"inla",9051
-4.5,50,10,36,"inla",9052
-3.5,50,10,36,"inla",9053
-2.5,50,10,36,"inla",9054
-4.5,10,30,36,"inla",9055
-3.5,10,30,36,"inla",9056
-2.5,10,30,36,"inla",9057
-4.5,30,30,36,"inla",9058
-3.5,30,30,36,"inla",9059
-2.5,30,30,36,"inla",9060
-4.5,50,30,36,"inla",9061
-3.5,50,30,36,"inla",9062
-2.5,50,30,36,"inla",9063
-4.5,10,50,36,"inla",9064
-3.5,10,50,36,"inla",9065
-2.5,10,50,36,"inla",9066
-4.5,30,50,36,"inla",9067
-3.5,30,50,36,"inla",9068
-2.5,30,50,36,"inla",9069
-4.5,50,50,36,"inla",9070
-3.5,50,50,36,"inla",9071
-2.5,50,50,36,"inla",9072
-4.5,10,10,37,"inla",9073
-3.5,10,10,37,"inla",9074
-2.5,10,10,37,"inla",9075
-4.5,30,10,37,"inla",9076
-3.5,30,10,37,"inla",9077
-2.5,30,10,37,"inla",9078
-4.5,50,10,37,"inla",9079
-3.5,50,10,37,"inla",9080
-2.5,50,10,37,"inla",9081
-4.5,10,30,37,"inla",9082
-3.5,10,30,37,"inla",9083
-2.5,10,30,37,"inla",9084
-4.5,30,30,37,"inla",9085
-3.5,30,30,37,"inla",9086
-2.5,30,30,37,"inla",9087
-4.5,50,30,37,"inla",9088
-3.5,50,30,37,"inla",9089
-2.5,50,30,37,"inla",9090
-4.5,10,50,37,"inla",9091
-3.5,10,50,37,"inla",9092
-2.5,10,50,37,"inla",9093
-4.5,30,50,37,"inla",9094
-3.5,30,50,37,"inla",9095
-2.5,30,50,37,"inla",9096
-4.5,50,50,37,"inla",9097
-3.5,50,50,37,"inla",9098
-2.5,50,50,37,"inla",9099
-4.5,10,10,38,"inla",9100
-3.5,10,10,38,"inla",9101
-2.5,10,10,38,"inla",9102
-4.5,30,10,38,"inla",9103
-3.5,30,10,38,"inla",9104
-2.5,30,10,38,"inla",9105
-4.5,50,10,38,"inla",9106
-3.5,50,10,38,"inla",9107
-2.5,50,10,38,"inla",9108
-4.5,10,30,38,"inla",9109
-3.5,10,30,38,"inla",9110
-2.5,10,30,38,"inla",9111
-4.5,30,30,38,"inla",9112
-3.5,30,30,38,"inla",9113
-2.5,30,30,38,"inla",9114
-4.5,50,30,38,"inla",9115
-3.5,50,30,38,"inla",9116
-2.5,50,30,38,"inla",9117
-4.5,10,50,38,"inla",9118
-3.5,10,50,38,"inla",9119
-2.5,10,50,38,"inla",9120
-4.5,30,50,38,"inla",9121
-3.5,30,50,38,"inla",9122
-2.5,30,50,38,"inla",9123
-4.5,50,50,38,"inla",9124
-3.5,50,50,38,"inla",9125
-2.5,50,50,38,"inla",9126
-4.5,10,10,39,"inla",9127
-3.5,10,10,39,"inla",9128
-2.5,10,10,39,"inla",9129
-4.5,30,10,39,"inla",9130
-3.5,30,10,39,"inla",9131
-2.5,30,10,39,"inla",9132
-4.5,50,10,39,"inla",9133
-3.5,50,10,39,"inla",9134
-2.5,50,10,39,"inla",9135
-4.5,10,30,39,"inla",9136
-3.5,10,30,39,"inla",9137
-2.5,10,30,39,"inla",9138
-4.5,30,30,39,"inla",9139
-3.5,30,30,39,"inla",9140
-2.5,30,30,39,"inla",9141
-4.5,50,30,39,"inla",9142
-3.5,50,30,39,"inla",9143
-2.5,50,30,39,"inla",9144
-4.5,10,50,39,"inla",9145
-3.5,10,50,39,"inla",9146
-2.5,10,50,39,"inla",9147
-4.5,30,50,39,"inla",9148
-3.5,30,50,39,"inla",9149
-2.5,30,50,39,"inla",9150
-4.5,50,50,39,"inla",9151
-3.5,50,50,39,"inla",9152
-2.5,50,50,39,"inla",9153
-4.5,10,10,40,"inla",9154
-3.5,10,10,40,"inla",9155
-2.5,10,10,40,"inla",9156
-4.5,30,10,40,"inla",9157
-3.5,30,10,40,"inla",9158
-2.5,30,10,40,"inla",9159
-4.5,50,10,40,"inla",9160
-3.5,50,10,40,"inla",9161
-2.5,50,10,40,"inla",9162
-4.5,10,30,40,"inla",9163
-3.5,10,30,40,"inla",9164
-2.5,10,30,40,"inla",9165
-4.5,30,30,40,"inla",9166
-3.5,30,30,40,"inla",9167
-2.5,30,30,40,"inla",9168
-4.5,50,30,40,"inla",9169
-3.5,50,30,40,"inla",9170
-2.5,50,30,40,"inla",9171
-4.5,10,50,40,"inla",9172
-3.5,10,50,40,"inla",9173
-2.5,10,50,40,"inla",9174
-4.5,30,50,40,"inla",9175
-3.5,30,50,40,"inla",9176
-2.5,30,50,40,"inla",9177
-4.5,50,50,40,"inla",9178
-3.5,50,50,40,"inla",9179
-2.5,50,50,40,"inla",9180
-4.5,10,10,41,"inla",9181
-3.5,10,10,41,"inla",9182
-2.5,10,10,41,"inla",9183
-4.5,30,10,41,"inla",9184
-3.5,30,10,41,"inla",9185
-2.5,30,10,41,"inla",9186
-4.5,50,10,41,"inla",9187
-3.5,50,10,41,"inla",9188
-2.5,50,10,41,"inla",9189
-4.5,10,30,41,"inla",9190
-3.5,10,30,41,"inla",9191
-2.5,10,30,41,"inla",9192
-4.5,30,30,41,"inla",9193
-3.5,30,30,41,"inla",9194
-2.5,30,30,41,"inla",9195
-4.5,50,30,41,"inla",9196
-3.5,50,30,41,"inla",9197
-2.5,50,30,41,"inla",9198
-4.5,10,50,41,"inla",9199
-3.5,10,50,41,"inla",9200
-2.5,10,50,41,"inla",9201
-4.5,30,50,41,"inla",9202
-3.5,30,50,41,"inla",9203
-2.5,30,50,41,"inla",9204
-4.5,50,50,41,"inla",9205
-3.5,50,50,41,"inla",9206
-2.5,50,50,41,"inla",9207
-4.5,10,10,42,"inla",9208
-3.5,10,10,42,"inla",9209
-2.5,10,10,42,"inla",9210
-4.5,30,10,42,"inla",9211
-3.5,30,10,42,"inla",9212
-2.5,30,10,42,"inla",9213
-4.5,50,10,42,"inla",9214
-3.5,50,10,42,"inla",9215
-2.5,50,10,42,"inla",9216
-4.5,10,30,42,"inla",9217
-3.5,10,30,42,"inla",9218
-2.5,10,30,42,"inla",9219
-4.5,30,30,42,"inla",9220
-3.5,30,30,42,"inla",9221
-2.5,30,30,42,"inla",9222
-4.5,50,30,42,"inla",9223
-3.5,50,30,42,"inla",9224
-2.5,50,30,42,"inla",9225
-4.5,10,50,42,"inla",9226
-3.5,10,50,42,"inla",9227
-2.5,10,50,42,"inla",9228
-4.5,30,50,42,"inla",9229
-3.5,30,50,42,"inla",9230
-2.5,30,50,42,"inla",9231
-4.5,50,50,42,"inla",9232
-3.5,50,50,42,"inla",9233
-2.5,50,50,42,"inla",9234
-4.5,10,10,43,"inla",9235
-3.5,10,10,43,"inla",9236
-2.5,10,10,43,"inla",9237
-4.5,30,10,43,"inla",9238
-3.5,30,10,43,"inla",9239
-2.5,30,10,43,"inla",9240
-4.5,50,10,43,"inla",9241
-3.5,50,10,43,"inla",9242
-2.5,50,10,43,"inla",9243
-4.5,10,30,43,"inla",9244
-3.5,10,30,43,"inla",9245
-2.5,10,30,43,"inla",9246
-4.5,30,30,43,"inla",9247
-3.5,30,30,43,"inla",9248
-2.5,30,30,43,"inla",9249
-4.5,50,30,43,"inla",9250
-3.5,50,30,43,"inla",9251
-2.5,50,30,43,"inla",9252
-4.5,10,50,43,"inla",9253
-3.5,10,50,43,"inla",9254
-2.5,10,50,43,"inla",9255
-4.5,30,50,43,"inla",9256
-3.5,30,50,43,"inla",9257
-2.5,30,50,43,"inla",9258
-4.5,50,50,43,"inla",9259
-3.5,50,50,43,"inla",9260
-2.5,50,50,43,"inla",9261
-4.5,10,10,44,"inla",9262
-3.5,10,10,44,"inla",9263
-2.5,10,10,44,"inla",9264
-4.5,30,10,44,"inla",9265
-3.5,30,10,44,"inla",9266
-2.5,30,10,44,"inla",9267
-4.5,50,10,44,"inla",9268
-3.5,50,10,44,"inla",9269
-2.5,50,10,44,"inla",9270
-4.5,10,30,44,"inla",9271
-3.5,10,30,44,"inla",9272
-2.5,10,30,44,"inla",9273
-4.5,30,30,44,"inla",9274
-3.5,30,30,44,"inla",9275
-2.5,30,30,44,"inla",9276
-4.5,50,30,44,"inla",9277
-3.5,50,30,44,"inla",9278
-2.5,50,30,44,"inla",9279
-4.5,10,50,44,"inla",9280
-3.5,10,50,44,"inla",9281
-2.5,10,50,44,"inla",9282
-4.5,30,50,44,"inla",9283
-3.5,30,50,44,"inla",9284
-2.5,30,50,44,"inla",9285
-4.5,50,50,44,"inla",9286
-3.5,50,50,44,"inla",9287
-2.5,50,50,44,"inla",9288
-4.5,10,10,45,"inla",9289
-3.5,10,10,45,"inla",9290
-2.5,10,10,45,"inla",9291
-4.5,30,10,45,"inla",9292
-3.5,30,10,45,"inla",9293
-2.5,30,10,45,"inla",9294
-4.5,50,10,45,"inla",9295
-3.5,50,10,45,"inla",9296
-2.5,50,10,45,"inla",9297
-4.5,10,30,45,"inla",9298
-3.5,10,30,45,"inla",9299
-2.5,10,30,45,"inla",9300
-4.5,30,30,45,"inla",9301
-3.5,30,30,45,"inla",9302
-2.5,30,30,45,"inla",9303
-4.5,50,30,45,"inla",9304
-3.5,50,30,45,"inla",9305
-2.5,50,30,45,"inla",9306
-4.5,10,50,45,"inla",9307
-3.5,10,50,45,"inla",9308
-2.5,10,50,45,"inla",9309
-4.5,30,50,45,"inla",9310
-3.5,30,50,45,"inla",9311
-2.5,30,50,45,"inla",9312
-4.5,50,50,45,"inla",9313
-3.5,50,50,45,"inla",9314
-2.5,50,50,45,"inla",9315
-4.5,10,10,46,"inla",9316
-3.5,10,10,46,"inla",9317
-2.5,10,10,46,"inla",9318
-4.5,30,10,46,"inla",9319
-3.5,30,10,46,"inla",9320
-2.5,30,10,46,"inla",9321
-4.5,50,10,46,"inla",9322
-3.5,50,10,46,"inla",9323
-2.5,50,10,46,"inla",9324
-4.5,10,30,46,"inla",9325
-3.5,10,30,46,"inla",9326
-2.5,10,30,46,"inla",9327
-4.5,30,30,46,"inla",9328
-3.5,30,30,46,"inla",9329
-2.5,30,30,46,"inla",9330
-4.5,50,30,46,"inla",9331
-3.5,50,30,46,"inla",9332
-2.5,50,30,46,"inla",9333
-4.5,10,50,46,"inla",9334
-3.5,10,50,46,"inla",9335
-2.5,10,50,46,"inla",9336
-4.5,30,50,46,"inla",9337
-3.5,30,50,46,"inla",9338
-2.5,30,50,46,"inla",9339
-4.5,50,50,46,"inla",9340
-3.5,50,50,46,"inla",9341
-2.5,50,50,46,"inla",9342
-4.5,10,10,47,"inla",9343
-3.5,10,10,47,"inla",9344
-2.5,10,10,47,"inla",9345
-4.5,30,10,47,"inla",9346
-3.5,30,10,47,"inla",9347
-2.5,30,10,47,"inla",9348
-4.5,50,10,47,"inla",9349
-3.5,50,10,47,"inla",9350
-2.5,50,10,47,"inla",9351
-4.5,10,30,47,"inla",9352
-3.5,10,30,47,"inla",9353
-2.5,10,30,47,"inla",9354
-4.5,30,30,47,"inla",9355
-3.5,30,30,47,"inla",9356
-2.5,30,30,47,"inla",9357
-4.5,50,30,47,"inla",9358
-3.5,50,30,47,"inla",9359
-2.5,50,30,47,"inla",9360
-4.5,10,50,47,"inla",9361
-3.5,10,50,47,"inla",9362
-2.5,10,50,47,"inla",9363
-4.5,30,50,47,"inla",9364
-3.5,30,50,47,"inla",9365
-2.5,30,50,47,"inla",9366
-4.5,50,50,47,"inla",9367
-3.5,50,50,47,"inla",9368
-2.5,50,50,47,"inla",9369
-4.5,10,10,48,"inla",9370
-3.5,10,10,48,"inla",9371
-2.5,10,10,48,"inla",9372
-4.5,30,10,48,"inla",9373
-3.5,30,10,48,"inla",9374
-2.5,30,10,48,"inla",9375
-4.5,50,10,48,"inla",9376
-3.5,50,10,48,"inla",9377
-2.5,50,10,48,"inla",9378
-4.5,10,30,48,"inla",9379
-3.5,10,30,48,"inla",9380
-2.5,10,30,48,"inla",9381
-4.5,30,30,48,"inla",9382
-3.5,30,30,48,"inla",9383
-2.5,30,30,48,"inla",9384
-4.5,50,30,48,"inla",9385
-3.5,50,30,48,"inla",9386
-2.5,50,30,48,"inla",9387
-4.5,10,50,48,"inla",9388
-3.5,10,50,48,"inla",9389
-2.5,10,50,48,"inla",9390
-4.5,30,50,48,"inla",9391
-3.5,30,50,48,"inla",9392
-2.5,30,50,48,"inla",9393
-4.5,50,50,48,"inla",9394
-3.5,50,50,48,"inla",9395
-2.5,50,50,48,"inla",9396
-4.5,10,10,49,"inla",9397
-3.5,10,10,49,"inla",9398
-2.5,10,10,49,"inla",9399
-4.5,30,10,49,"inla",9400
-3.5,30,10,49,"inla",9401
-2.5,30,10,49,"inla",9402
-4.5,50,10,49,"inla",9403
-3.5,50,10,49,"inla",9404
-2.5,50,10,49,"inla",9405
-4.5,10,30,49,"inla",9406
-3.5,10,30,49,"inla",9407
-2.5,10,30,49,"inla",9408
-4.5,30,30,49,"inla",9409
-3.5,30,30,49,"inla",9410
-2.5,30,30,49,"inla",9411
-4.5,50,30,49,"inla",9412
-3.5,50,30,49,"inla",9413
-2.5,50,30,49,"inla",9414
-4.5,10,50,49,"inla",9415
-3.5,10,50,49,"inla",9416
-2.5,10,50,49,"inla",9417
-4.5,30,50,49,"inla",9418
-3.5,30,50,49,"inla",9419
-2.5,30,50,49,"inla",9420
-4.5,50,50,49,"inla",9421
-3.5,50,50,49,"inla",9422
-2.5,50,50,49,"inla",9423
-4.5,10,10,50,"inla",9424
-3.5,10,10,50,"inla",9425
-2.5,10,10,50,"inla",9426
-4.5,30,10,50,"inla",9427
-3.5,30,10,50,"inla",9428
-2.5,30,10,50,"inla",9429
-4.5,50,10,50,"inla",9430
-3.5,50,10,50,"inla",9431
-2.5,50,10,50,"inla",9432
-4.5,10,30,50,"inla",9433
-3.5,10,30,50,"inla",9434
-2.5,10,30,50,"inla",9435
-4.5,30,30,50,"inla",9436
-3.5,30,30,50,"inla",9437
-2.5,30,30,50,"inla",9438
-4.5,50,30,50,"inla",9439
-3.5,50,30,50,"inla",9440
-2.5,50,30,50,"inla",9441
-4.5,10,50,50,"inla",9442
-3.5,10,50,50,"inla",9443
-2.5,10,50,50,"inla",9444
-4.5,30,50,50,"inla",9445
-3.5,30,50,50,"inla",9446
-2.5,30,50,50,"inla",9447
-4.5,50,50,50,"inla",9448
-3.5,50,50,50,"inla",9449
-2.5,50,50,50,"inla",9450
-4.5,10,10,51,"inla",9451
-3.5,10,10,51,"inla",9452
-2.5,10,10,51,"inla",9453
-4.5,30,10,51,"inla",9454
-3.5,30,10,51,"inla",9455
-2.5,30,10,51,"inla",9456
-4.5,50,10,51,"inla",9457
-3.5,50,10,51,"inla",9458
-2.5,50,10,51,"inla",9459
-4.5,10,30,51,"inla",9460
-3.5,10,30,51,"inla",9461
-2.5,10,30,51,"inla",9462
-4.5,30,30,51,"inla",9463
-3.5,30,30,51,"inla",9464
-2.5,30,30,51,"inla",9465
-4.5,50,30,51,"inla",9466
-3.5,50,30,51,"inla",9467
-2.5,50,30,51,"inla",9468
-4.5,10,50,51,"inla",9469
-3.5,10,50,51,"inla",9470
-2.5,10,50,51,"inla",9471
-4.5,30,50,51,"inla",9472
-3.5,30,50,51,"inla",9473
-2.5,30,50,51,"inla",9474
-4.5,50,50,51,"inla",9475
-3.5,50,50,51,"inla",9476
-2.5,50,50,51,"inla",9477
-4.5,10,10,52,"inla",9478
-3.5,10,10,52,"inla",9479
-2.5,10,10,52,"inla",9480
-4.5,30,10,52,"inla",9481
-3.5,30,10,52,"inla",9482
-2.5,30,10,52,"inla",9483
-4.5,50,10,52,"inla",9484
-3.5,50,10,52,"inla",9485
-2.5,50,10,52,"inla",9486
-4.5,10,30,52,"inla",9487
-3.5,10,30,52,"inla",9488
-2.5,10,30,52,"inla",9489
-4.5,30,30,52,"inla",9490
-3.5,30,30,52,"inla",9491
-2.5,30,30,52,"inla",9492
-4.5,50,30,52,"inla",9493
-3.5,50,30,52,"inla",9494
-2.5,50,30,52,"inla",9495
-4.5,10,50,52,"inla",9496
-3.5,10,50,52,"inla",9497
-2.5,10,50,52,"inla",9498
-4.5,30,50,52,"inla",9499
-3.5,30,50,52,"inla",9500
-2.5,30,50,52,"inla",9501
-4.5,50,50,52,"inla",9502
-3.5,50,50,52,"inla",9503
-2.5,50,50,52,"inla",9504
-4.5,10,10,53,"inla",9505
-3.5,10,10,53,"inla",9506
-2.5,10,10,53,"inla",9507
-4.5,30,10,53,"inla",9508
-3.5,30,10,53,"inla",9509
-2.5,30,10,53,"inla",9510
-4.5,50,10,53,"inla",9511
-3.5,50,10,53,"inla",9512
-2.5,50,10,53,"inla",9513
-4.5,10,30,53,"inla",9514
-3.5,10,30,53,"inla",9515
-2.5,10,30,53,"inla",9516
-4.5,30,30,53,"inla",9517
-3.5,30,30,53,"inla",9518
-2.5,30,30,53,"inla",9519
-4.5,50,30,53,"inla",9520
-3.5,50,30,53,"inla",9521
-2.5,50,30,53,"inla",9522
-4.5,10,50,53,"inla",9523
-3.5,10,50,53,"inla",9524
-2.5,10,50,53,"inla",9525
-4.5,30,50,53,"inla",9526
-3.5,30,50,53,"inla",9527
-2.5,30,50,53,"inla",9528
-4.5,50,50,53,"inla",9529
-3.5,50,50,53,"inla",9530
-2.5,50,50,53,"inla",9531
-4.5,10,10,54,"inla",9532
-3.5,10,10,54,"inla",9533
-2.5,10,10,54,"inla",9534
-4.5,30,10,54,"inla",9535
-3.5,30,10,54,"inla",9536
-2.5,30,10,54,"inla",9537
-4.5,50,10,54,"inla",9538
-3.5,50,10,54,"inla",9539
-2.5,50,10,54,"inla",9540
-4.5,10,30,54,"inla",9541
-3.5,10,30,54,"inla",9542
-2.5,10,30,54,"inla",9543
-4.5,30,30,54,"inla",9544
-3.5,30,30,54,"inla",9545
-2.5,30,30,54,"inla",9546
-4.5,50,30,54,"inla",9547
-3.5,50,30,54,"inla",9548
-2.5,50,30,54,"inla",9549
-4.5,10,50,54,"inla",9550
-3.5,10,50,54,"inla",9551
-2.5,10,50,54,"inla",9552
-4.5,30,50,54,"inla",9553
-3.5,30,50,54,"inla",9554
-2.5,30,50,54,"inla",9555
-4.5,50,50,54,"inla",9556
-3.5,50,50,54,"inla",9557
-2.5,50,50,54,"inla",9558
-4.5,10,10,55,"inla",9559
-3.5,10,10,55,"inla",9560
-2.5,10,10,55,"inla",9561
-4.5,30,10,55,"inla",9562
-3.5,30,10,55,"inla",9563
-2.5,30,10,55,"inla",9564
-4.5,50,10,55,"inla",9565
-3.5,50,10,55,"inla",9566
-2.5,50,10,55,"inla",9567
-4.5,10,30,55,"inla",9568
-3.5,10,30,55,"inla",9569
-2.5,10,30,55,"inla",9570
-4.5,30,30,55,"inla",9571
-3.5,30,30,55,"inla",9572
-2.5,30,30,55,"inla",9573
-4.5,50,30,55,"inla",9574
-3.5,50,30,55,"inla",9575
-2.5,50,30,55,"inla",9576
-4.5,10,50,55,"inla",9577
-3.5,10,50,55,"inla",9578
-2.5,10,50,55,"inla",9579
-4.5,30,50,55,"inla",9580
-3.5,30,50,55,"inla",9581
-2.5,30,50,55,"inla",9582
-4.5,50,50,55,"inla",9583
-3.5,50,50,55,"inla",9584
-2.5,50,50,55,"inla",9585
-4.5,10,10,56,"inla",9586
-3.5,10,10,56,"inla",9587
-2.5,10,10,56,"inla",9588
-4.5,30,10,56,"inla",9589
-3.5,30,10,56,"inla",9590
-2.5,30,10,56,"inla",9591
-4.5,50,10,56,"inla",9592
-3.5,50,10,56,"inla",9593
-2.5,50,10,56,"inla",9594
-4.5,10,30,56,"inla",9595
-3.5,10,30,56,"inla",9596
-2.5,10,30,56,"inla",9597
-4.5,30,30,56,"inla",9598
-3.5,30,30,56,"inla",9599
-2.5,30,30,56,"inla",9600
-4.5,50,30,56,"inla",9601
-3.5,50,30,56,"inla",9602
-2.5,50,30,56,"inla",9603
-4.5,10,50,56,"inla",9604
-3.5,10,50,56,"inla",9605
-2.5,10,50,56,"inla",9606
-4.5,30,50,56,"inla",9607
-3.5,30,50,56,"inla",9608
-2.5,30,50,56,"inla",9609
-4.5,50,50,56,"inla",9610
-3.5,50,50,56,"inla",9611
-2.5,50,50,56,"inla",9612
-4.5,10,10,57,"inla",9613
-3.5,10,10,57,"inla",9614
-2.5,10,10,57,"inla",9615
-4.5,30,10,57,"inla",9616
-3.5,30,10,57,"inla",9617
-2.5,30,10,57,"inla",9618
-4.5,50,10,57,"inla",9619
-3.5,50,10,57,"inla",9620
-2.5,50,10,57,"inla",9621
-4.5,10,30,57,"inla",9622
-3.5,10,30,57,"inla",9623
-2.5,10,30,57,"inla",9624
-4.5,30,30,57,"inla",9625
-3.5,30,30,57,"inla",9626
-2.5,30,30,57,"inla",9627
-4.5,50,30,57,"inla",9628
-3.5,50,30,57,"inla",9629
-2.5,50,30,57,"inla",9630
-4.5,10,50,57,"inla",9631
-3.5,10,50,57,"inla",9632
-2.5,10,50,57,"inla",9633
-4.5,30,50,57,"inla",9634
-3.5,30,50,57,"inla",9635
-2.5,30,50,57,"inla",9636
-4.5,50,50,57,"inla",9637
-3.5,50,50,57,"inla",9638
-2.5,50,50,57,"inla",9639
-4.5,10,10,58,"inla",9640
-3.5,10,10,58,"inla",9641
-2.5,10,10,58,"inla",9642
-4.5,30,10,58,"inla",9643
-3.5,30,10,58,"inla",9644
-2.5,30,10,58,"inla",9645
-4.5,50,10,58,"inla",9646
-3.5,50,10,58,"inla",9647
-2.5,50,10,58,"inla",9648
-4.5,10,30,58,"inla",9649
-3.5,10,30,58,"inla",9650
-2.5,10,30,58,"inla",9651
-4.5,30,30,58,"inla",9652
-3.5,30,30,58,"inla",9653
-2.5,30,30,58,"inla",9654
-4.5,50,30,58,"inla",9655
-3.5,50,30,58,"inla",9656
-2.5,50,30,58,"inla",9657
-4.5,10,50,58,"inla",9658
-3.5,10,50,58,"inla",9659
-2.5,10,50,58,"inla",9660
-4.5,30,50,58,"inla",9661
-3.5,30,50,58,"inla",9662
-2.5,30,50,58,"inla",9663
-4.5,50,50,58,"inla",9664
-3.5,50,50,58,"inla",9665
-2.5,50,50,58,"inla",9666
-4.5,10,10,59,"inla",9667
-3.5,10,10,59,"inla",9668
-2.5,10,10,59,"inla",9669
-4.5,30,10,59,"inla",9670
-3.5,30,10,59,"inla",9671
-2.5,30,10,59,"inla",9672
-4.5,50,10,59,"inla",9673
-3.5,50,10,59,"inla",9674
-2.5,50,10,59,"inla",9675
-4.5,10,30,59,"inla",9676
-3.5,10,30,59,"inla",9677
-2.5,10,30,59,"inla",9678
-4.5,30,30,59,"inla",9679
-3.5,30,30,59,"inla",9680
-2.5,30,30,59,"inla",9681
-4.5,50,30,59,"inla",9682
-3.5,50,30,59,"inla",9683
-2.5,50,30,59,"inla",9684
-4.5,10,50,59,"inla",9685
-3.5,10,50,59,"inla",9686
-2.5,10,50,59,"inla",9687
-4.5,30,50,59,"inla",9688
-3.5,30,50,59,"inla",9689
-2.5,30,50,59,"inla",9690
-4.5,50,50,59,"inla",9691
-3.5,50,50,59,"inla",9692
-2.5,50,50,59,"inla",9693
-4.5,10,10,60,"inla",9694
-3.5,10,10,60,"inla",9695
-2.5,10,10,60,"inla",9696
-4.5,30,10,60,"inla",9697
-3.5,30,10,60,"inla",9698
-2.5,30,10,60,"inla",9699
-4.5,50,10,60,"inla",9700
-3.5,50,10,60,"inla",9701
-2.5,50,10,60,"inla",9702
-4.5,10,30,60,"inla",9703
-3.5,10,30,60,"inla",9704
-2.5,10,30,60,"inla",9705
-4.5,30,30,60,"inla",9706
-3.5,30,30,60,"inla",9707
-2.5,30,30,60,"inla",9708
-4.5,50,30,60,"inla",9709
-3.5,50,30,60,"inla",9710
-2.5,50,30,60,"inla",9711
-4.5,10,50,60,"inla",9712
-3.5,10,50,60,"inla",9713
-2.5,10,50,60,"inla",9714
-4.5,30,50,60,"inla",9715
-3.5,30,50,60,"inla",9716
-2.5,30,50,60,"inla",9717
-4.5,50,50,60,"inla",9718
-3.5,50,50,60,"inla",9719
-2.5,50,50,60,"inla",9720
-4.5,10,10,61,"inla",9721
-3.5,10,10,61,"inla",9722
-2.5,10,10,61,"inla",9723
-4.5,30,10,61,"inla",9724
-3.5,30,10,61,"inla",9725
-2.5,30,10,61,"inla",9726
-4.5,50,10,61,"inla",9727
-3.5,50,10,61,"inla",9728
-2.5,50,10,61,"inla",9729
-4.5,10,30,61,"inla",9730
-3.5,10,30,61,"inla",9731
-2.5,10,30,61,"inla",9732
-4.5,30,30,61,"inla",9733
-3.5,30,30,61,"inla",9734
-2.5,30,30,61,"inla",9735
-4.5,50,30,61,"inla",9736
-3.5,50,30,61,"inla",9737
-2.5,50,30,61,"inla",9738
-4.5,10,50,61,"inla",9739
-3.5,10,50,61,"inla",9740
-2.5,10,50,61,"inla",9741
-4.5,30,50,61,"inla",9742
-3.5,30,50,61,"inla",9743
-2.5,30,50,61,"inla",9744
-4.5,50,50,61,"inla",9745
-3.5,50,50,61,"inla",9746
-2.5,50,50,61,"inla",9747
-4.5,10,10,62,"inla",9748
-3.5,10,10,62,"inla",9749
-2.5,10,10,62,"inla",9750
-4.5,30,10,62,"inla",9751
-3.5,30,10,62,"inla",9752
-2.5,30,10,62,"inla",9753
-4.5,50,10,62,"inla",9754
-3.5,50,10,62,"inla",9755
-2.5,50,10,62,"inla",9756
-4.5,10,30,62,"inla",9757
-3.5,10,30,62,"inla",9758
-2.5,10,30,62,"inla",9759
